566417 c71d8837 1724996566 .
567006 8d131e80 1684906423 这里CRC4的多项式决定了最低2参加异或（遇1取反）
569410 5eb900d6 1585983672 占东啊。看完没有
570925 be488c21 1676189001 除数是10011，对应五个框，除数第一个数肯定是1，所以第一个框是“1”探测器，因为0和谁异或都不变，所以第二和第三框无操作，而1和谁异或都反转，所以第四和第五框前面加反转器
571822 2421d34c 1594626049 、、
576609 4692aa80 1678377475 为啥没反转?
581493 f1979fd5 1685727083 前面没反转是因为第一个1都还没有到1检测器那里
585234 5ab685ad 1665580838 上面的框是多项式，探测器检测数据对齐后进行异或运算
585683 27d69b27 1725967056 与00异或不变
586731 47bb3e30 1604544534 老郭学废了吗？
586865 59279db8 1598363200 反转是因为和1异或都会反转
588049 4eee8988 1644898172 牛逼啊
588484 af2440cd 1633700440 首位是0要舍去，后面位数进位。所以不会触发运算。
590730 6ee63eb1 1570974782 超级nice的一个视频
594574 4993d9c1 1612427449 我太菜了，看不懂
594952 e04d6d04 1700004696 “”
600142 9e5f2191 1719492378 神
600281 c6707cd4 1666019415 看明白了
600551 497a3b6e 1686537302 所以直观运算那里为什么要用反转啊还是不太懂，
600734 9a2faa75 1592367330 探测器是什么鬼。。
601462 da5713be 1594887513 6666
606035 7d16660 1584591279 秒啊，感谢up
606520 916e030f 1591673526 绝了
606677 8a9800f 1630580337 关于探测器可以对照前边手算过程左对齐1的过程
607942 eb05a4df 1593054741 探测器启动，反转器才启动
612629 182dff0 1712041306 "任何数与 1 异或得到相反的数"
613152 de653a49 1623382734 鬼佬牛B，这都能想到
613908 7387c0db 1595000430 太厉害了
615558 d9010305 1589381595 妙不可言
615684 59abc7c1 1658457759 因为这个运算器是针对于这题做的，五个运算器分别和10011进行异或运算
617798 a2c911ac 1623477747 妙不可言
619927 dd87b69d 1712502910 最后一位一定是0？
619944 eb77dcb3 1719738565 nb'''
619975 1c0d7ba1 1639573228 这样最后一位一定是0？
622293 8282632b 1582940384 "两次反转是要干什么， 不相当于没转吗"
623820 98c38b19 1628218082 除数（多项式）的最右两位是一，异或运算中“1”起到反转效果，多项式是自己规定的，你如果是10111，那就是第一位探测器，后三位反转器
624141 d3bafcd3 1679582486 为什么只能投俩币
624667 e658f9b7 1633613211 666666
624793 3dbe500c 1619227767 66666
626468 69be20e2 1636776872 学废了学废了
629173 471839cb 1589002641 好厉害。。。
629181 234169ae 1708481684 妙哇
629620 321a6fef 1592830709 这踏马是魔术吗？
630013 4fc040f2 1654609740 太精妙了
630278 fca6fef6 1649827458 "1xor1=0 1xor0=1 相当于反转"
630515 947f0868 1665827427 牛皮
630985 a10a8855 1569158224 这是那个秀儿发明的校验但是，祝你头顶生花
631082 9f515a73 1651828302 牛逼牛逼，大家可以找一段代码辅助看，终于搞懂了
631235 717fec53 1614252235 彻底看懂了，真不错的视频！爆赞
632173 803b8c75 1587284176 woc
632395 cc4a5d74 1648044175 太妙了
634376 eea2d928 1729779433 卧槽！
635177 1092937c 1621515814 我不想学CRC了，我想学PPT
635438 fd9cb257 1688720764 想出这个的人真牛
636526 64460038 1711866826 牛逼
637110 73a3c0eb 1573201709 手算容易理解，第二个方式不知道原理
637658 63c18f14 1675255899 除数的最高位和最低位必须为1
637725 8df3bdac 1649341227 和结果是一样，但是什么原理呢？很好奇初始时候怎么设计出来的呢？
637928 55947511 1593352534 秀儿
638276 1b7f82cd 1647047152 卧槽
638442 6b8949d9 1571162614 这个视频有心了
638523 4dbc98c6 1655379168 "妙啊 妙不可言"
639495 e73ce18e 1653736869 反转先当与算出异或结果。
640096 7631b6df 1629003872 这是不是实际的电路原理图
640560 9be74b6b 1571712867 牛批！！！
640922 8cc32170 1646985155 妙
641374 ada1c9fc 1596521455 真是妙蛙种子吃着妙脆角进了米奇妙妙屋秒到家了
641864 89ca3444 1683691021 妙啊，up主太六了，我滴偶像
642305 fca55cb5 1667963064 "博主太优秀了  比985老师讲的清楚一万倍  跪了跪了"
642847 62da97ee 1703078763 牛鼻大佬
643406 c3470ccb 1589372206 秒啊
643752 b7689982 1575875627 6666666
643999 d7d5dcbd 1585668380 好像懂了点，又好像没懂，懵逼
644472 d7f7cf01 1677603716 牛逼
644656 ce3b130d 1625271270 学到了谢谢
645597 3c26174f 1678111241 数学是魔术
645707 cf7c7779 1572865141 "讲的很透彻 学习了。。。啥时候出个并行运算"
645733 75d5e32b 1683598993 牛逼
645798 f35f6615 1674116242 太牛了卧槽。。。。。。。
646151 bed2159f 1658827414 奈何本人没文化，一句nb走天下
646269 ef687fdd 1661697987 秀的头皮发麻
646313 41540ae1 1567508554 666
646425 6e5ddb8c 1667299632 嗯比
646887 2efe8c8d 1677485213 谢谢，太强了
646998 e6c61c1a 1579576129 这视频有点东西
647290 942e7f31 1688785828 这不是电路原理，电路原理要用实际的数字芯片和线路连接来表示
647492 42ebdc10 1585629374 太感谢了
647837 32465ad2 1588995475 6
648207 9a715dbc 1608974086 请收下我的膝盖
648220 767c4dac 1692002180 太妙了
648358 328dd61e 1682492064 nb!
649023 1a4ab017 1582681235 厉害
649229 655816d2 1584325539 66666666
649430 df643044 1681783161 妙
649497 5dcac1bc 1719107007 吊
649640 c56a4b77 1572095177 请收下我的膝盖
649757 ea85a4d2 1572159483 ？？？？？？？？？
650163 22c29f4c 1592707038 66
650262 c0f202b4 1570784530 确实直观
650548 c85c11f 1716524833 6666666
651118 2e6fd352 1569161384 66666666
651254 ceb56767 1669278650 动了
652582 12a9e072 1654915126 牛皮
652743 cb1b35ce 1638105273 太牛了
653058 ffc69d18 1662898600 好像懂了，好像又没懂。
653851 5ba6152d 1593409727 没有解码器？
